n,seed,final_overlap,alpha,success_rate
1024,20,0.986328,0.1575,0.9600
1024,21,0.982422,0.1575,0.9600
1024,22,0.988281,0.1575,0.9600
1024,23,0.988281,0.1575,0.9600
1024,24,0.992188,0.1575,0.9600
1024,25,0.990234,0.1575,0.9600
1024,26,0.970703,0.1575,0.9600
1024,27,0.978516,0.1575,0.9600
1024,28,0.990234,0.1575,0.9600
1024,29,0.986328,0.1575,0.9600
1024,30,0.962891,0.1575,0.9600
1024,31,0.968750,0.1575,0.9600
1024,32,0.980469,0.1575,0.9600
1024,33,0.992188,0.1575,0.9600
1024,34,0.978516,0.1575,0.9600
1024,35,0.980469,0.1575,0.9600
1024,36,0.953125,0.1575,0.9600
1024,37,0.972656,0.1575,0.9600
1024,38,0.968750,0.1575,0.9600
1024,39,0.982422,0.1575,0.9600
1024,40,0.953125,0.1575,0.9600
1024,41,0.998047,0.1575,0.9600
1024,42,0.974609,0.1575,0.9600
1024,43,0.953125,0.1575,0.9600
1024,44,0.984375,0.1575,0.9600
1024,45,0.988281,0.1575,0.9600
1024,46,0.970703,0.1575,0.9600
1024,47,0.970703,0.1575,0.9600
1024,48,0.982422,0.1575,0.9600
1024,49,0.962891,0.1575,0.9600
1024,0,0.957031,0.1600,0.9600
1024,1,0.988281,0.1600,0.9600
1024,2,0.968750,0.1600,0.9600
1024,3,0.960938,0.1600,0.9600
1024,4,0.957031,0.1600,0.9600
1024,5,0.976562,0.1600,0.9600
1024,6,0.982422,0.1600,0.9600
1024,7,0.976562,0.1600,0.9600
1024,8,0.982422,0.1600,0.9600
1024,9,0.978516,0.1600,0.9600
1024,10,0.984375,0.1600,0.9600
1024,11,0.978516,0.1600,0.9600
1024,12,0.986328,0.1600,0.9600
1024,13,0.964844,0.1600,0.9600
1024,14,0.974609,0.1600,0.9600
1024,15,0.976562,0.1600,0.9600
1024,16,0.962891,0.1600,0.9600
1024,17,0.980469,0.1600,0.9600
1024,18,0.960938,0.1600,0.9600
1024,19,0.943359,0.1600,0.9600
1024,20,0.986328,0.1600,0.9600
1024,21,0.964844,0.1600,0.9600
1024,22,0.984375,0.1600,0.9600
1024,23,0.984375,0.1600,0.9600
1024,24,0.990234,0.1600,0.9600
1024,25,0.992188,0.1600,0.9600
1024,26,0.968750,0.1600,0.9600
1024,27,0.966797,0.1600,0.9600
1024,28,0.984375,0.1600,0.9600
1024,29,0.984375,0.1600,0.9600
1024,30,0.968750,0.1600,0.9600
1024,31,0.968750,0.1600,0.9600
1024,32,0.978516,0.1600,0.9600
1024,33,0.990234,0.1600,0.9600
1024,34,0.974609,0.1600,0.9600
1024,35,0.976562,0.1600,0.9600
1024,36,0.970703,0.1600,0.9600
1024,37,0.970703,0.1600,0.9600
1024,38,0.966797,0.1600,0.9600
1024,39,0.976562,0.1600,0.9600
1024,40,0.958984,0.1600,0.9600
1024,41,0.996094,0.1600,0.9600
1024,42,0.976562,0.1600,0.9600
1024,43,0.957031,0.1600,0.9600
1024,44,0.974609,0.1600,0.9600
1024,45,0.986328,0.1600,0.9600
1024,46,0.968750,0.1600,0.9600
1024,47,0.978516,0.1600,0.9600
1024,48,0.982422,0.1600,0.9600
1024,49,0.949219,0.1600,0.9600
1024,0,0.943359,0.1625,0.9400
1024,1,0.984375,0.1625,0.9400
1024,2,0.958984,0.1625,0.9400
1024,3,0.958984,0.1625,0.9400
1024,4,0.958984,0.1625,0.9400
1024,5,0.972656,0.1625,0.9400
1024,6,0.980469,0.1625,0.9400
1024,7,0.978516,0.1625,0.9400
1024,8,0.976562,0.1625,0.9400
1024,9,0.984375,0.1625,0.9400
1024,10,0.978516,0.1625,0.9400
1024,11,0.976562,0.1625,0.9400
1024,12,0.982422,0.1625,0.9400
1024,13,0.980469,0.1625,0.9400
1024,14,0.966797,0.1625,0.9400
1024,15,0.970703,0.1625,0.9400
1024,16,0.960938,0.1625,0.9400
1024,17,0.972656,0.1625,0.9400
1024,18,0.958984,0.1625,0.9400
1024,19,0.927734,0.1625,0.9400
1024,20,0.982422,0.1625,0.9400
1024,21,0.978516,0.1625,0.9400
1024,22,0.982422,0.1625,0.9400
1024,23,0.984375,0.1625,0.9400
1024,24,0.988281,0.1625,0.9400
1024,25,0.990234,0.1625,0.9400
1024,26,0.968750,0.1625,0.9400
1024,27,0.966797,0.1625,0.9400
1024,28,0.982422,0.1625,0.9400
1024,29,0.986328,0.1625,0.9400
1024,30,0.970703,0.1625,0.9400
1024,31,0.966797,0.1625,0.9400
1024,32,0.974609,0.1625,0.9400
1024,33,0.984375,0.1625,0.9400
1024,34,0.964844,0.1625,0.9400
1024,35,0.978516,0.1625,0.9400
1024,36,0.966797,0.1625,0.9400
1024,37,0.960938,0.1625,0.9400
1024,38,0.960938,0.1625,0.9400
1024,39,0.974609,0.1625,0.9400
1024,40,0.960938,0.1625,0.9400
1024,41,0.998047,0.1625,0.9400
1024,42,0.972656,0.1625,0.9400
1024,43,0.953125,0.1625,0.9400
1024,44,0.972656,0.1625,0.9400
1024,45,0.986328,0.1625,0.9400
1024,46,0.953125,0.1625,0.9400
1024,47,0.974609,0.1625,0.9400
1024,48,0.972656,0.1625,0.9400
1024,49,0.949219,0.1625,0.9400
1024,0,0.943359,0.1650,0.9000
1024,1,0.984375,0.1650,0.9000
1024,2,0.960938,0.1650,0.9000
1024,3,0.962891,0.1650,0.9000
1024,4,0.957031,0.1650,0.9000
1024,5,0.966797,0.1650,0.9000
1024,6,0.978516,0.1650,0.9000
1024,7,0.982422,0.1650,0.9000
1024,8,0.978516,0.1650,0.9000
1024,9,0.984375,0.1650,0.9000
1024,10,0.968750,0.1650,0.9000
1024,11,0.972656,0.1650,0.9000
1024,12,0.974609,0.1650,0.9000
1024,13,0.951172,0.1650,0.9000
1024,14,0.974609,0.1650,0.9000
1024,15,0.974609,0.1650,0.9000
1024,16,0.960938,0.1650,0.9000
1024,17,0.964844,0.1650,0.9000
1024,18,0.957031,0.1650,0.9000
1024,19,0.931641,0.1650,0.9000
1024,20,0.980469,0.1650,0.9000
1024,21,0.966797,0.1650,0.9000
1024,22,0.974609,0.1650,0.9000
1024,23,0.974609,0.1650,0.9000
1024,24,0.990234,0.1650,0.9000
1024,25,0.986328,0.1650,0.9000
1024,26,0.968750,0.1650,0.9000
1024,27,0.968750,0.1650,0.9000
1024,28,0.986328,0.1650,0.9000
1024,29,0.984375,0.1650,0.9000
1024,30,0.966797,0.1650,0.9000
1024,31,0.962891,0.1650,0.9000
1024,32,0.970703,0.1650,0.9000
1024,33,0.984375,0.1650,0.9000
1024,34,0.957031,0.1650,0.9000
1024,35,0.966797,0.1650,0.9000
1024,36,0.964844,0.1650,0.9000
1024,37,0.964844,0.1650,0.9000
1024,38,0.968750,0.1650,0.9000
1024,39,0.976562,0.1650,0.9000
1024,40,0.937500,0.1650,0.9000
1024,41,0.998047,0.1650,0.9000
1024,42,0.976562,0.1650,0.9000
1024,43,0.947266,0.1650,0.9000
1024,44,0.974609,0.1650,0.9000
1024,45,0.980469,0.1650,0.9000
1024,46,0.962891,0.1650,0.9000
1024,47,0.972656,0.1650,0.9000
1024,48,0.974609,0.1650,0.9000
1024,49,0.949219,0.1650,0.9000
1024,0,0.943359,0.1675,0.8600
1024,1,0.978516,0.1675,0.8600
1024,2,0.960938,0.1675,0.8600
1024,3,0.962891,0.1675,0.8600
1024,4,0.957031,0.1675,0.8600
1024,5,0.960938,0.1675,0.8600
1024,6,0.976562,0.1675,0.8600
1024,7,0.978516,0.1675,0.8600
1024,8,0.978516,0.1675,0.8600
1024,9,0.972656,0.1675,0.8600
1024,10,0.968750,0.1675,0.8600
1024,11,0.972656,0.1675,0.8600
1024,12,0.972656,0.1675,0.8600
1024,13,0.949219,0.1675,0.8600
1024,14,0.974609,0.1675,0.8600
1024,15,0.970703,0.1675,0.8600
1024,16,0.958984,0.1675,0.8600
1024,17,0.968750,0.1675,0.8600
1024,18,0.953125,0.1675,0.8600
1024,19,0.931641,0.1675,0.8600
1024,20,0.978516,0.1675,0.8600
1024,21,0.970703,0.1675,0.8600
1024,22,0.980469,0.1675,0.8600
1024,23,0.974609,0.1675,0.8600
1024,24,0.984375,0.1675,0.8600
1024,25,0.988281,0.1675,0.8600
1024,26,0.976562,0.1675,0.8600
1024,27,0.972656,0.1675,0.8600
1024,28,0.976562,0.1675,0.8600
1024,29,0.976562,0.1675,0.8600
1024,30,0.960938,0.1675,0.8600
1024,31,0.964844,0.1675,0.8600
1024,32,0.974609,0.1675,0.8600
1024,33,0.984375,0.1675,0.8600
1024,34,0.957031,0.1675,0.8600
1024,35,0.964844,0.1675,0.8600
1024,36,0.960938,0.1675,0.8600
1024,37,0.947266,0.1675,0.8600
1024,38,0.968750,0.1675,0.8600
1024,39,0.970703,0.1675,0.8600
1024,40,0.945312,0.1675,0.8600
1024,41,0.992188,0.1675,0.8600
1024,42,0.970703,0.1675,0.8600
1024,43,0.947266,0.1675,0.8600
1024,44,0.964844,0.1675,0.8600
1024,45,0.982422,0.1675,0.8600
1024,46,0.970703,0.1675,0.8600
1024,47,0.962891,0.1675,0.8600
1024,48,0.974609,0.1675,0.8600
1024,49,0.943359,0.1675,0.8600
1024,0,0.951172,0.1700,0.8600
1024,1,0.980469,0.1700,0.8600
1024,2,0.964844,0.1700,0.8600
1024,3,0.964844,0.1700,0.8600
1024,4,0.957031,0.1700,0.8600
1024,5,0.968750,0.1700,0.8600
1024,6,0.974609,0.1700,0.8600
1024,7,0.974609,0.1700,0.8600
1024,8,0.976562,0.1700,0.8600
1024,9,0.972656,0.1700,0.8600
1024,10,0.968750,0.1700,0.8600
1024,11,0.970703,0.1700,0.8600
1024,12,0.976562,0.1700,0.8600
1024,13,0.949219,0.1700,0.8600
1024,14,0.962891,0.1700,0.8600
1024,15,0.970703,0.1700,0.8600
1024,16,0.949219,0.1700,0.8600
1024,17,0.955078,0.1700,0.8600
1024,18,0.951172,0.1700,0.8600
1024,19,0.933594,0.1700,0.8600
1024,20,0.982422,0.1700,0.8600
1024,21,0.962891,0.1700,0.8600
1024,22,0.978516,0.1700,0.8600
1024,23,0.978516,0.1700,0.8600
1024,24,0.980469,0.1700,0.8600
1024,25,0.988281,0.1700,0.8600
1024,26,0.974609,0.1700,0.8600
1024,27,0.974609,0.1700,0.8600
1024,28,0.976562,0.1700,0.8600
1024,29,0.972656,0.1700,0.8600
1024,30,0.957031,0.1700,0.8600
1024,31,0.962891,0.1700,0.8600
1024,32,0.970703,0.1700,0.8600
1024,33,0.986328,0.1700,0.8600
1024,34,0.953125,0.1700,0.8600
1024,35,0.964844,0.1700,0.8600
1024,36,0.949219,0.1700,0.8600
1024,37,0.949219,0.1700,0.8600
1024,38,0.970703,0.1700,0.8600
1024,39,0.968750,0.1700,0.8600
1024,40,0.947266,0.1700,0.8600
1024,41,0.992188,0.1700,0.8600
1024,42,0.966797,0.1700,0.8600
1024,43,0.953125,0.1700,0.8600
1024,44,0.970703,0.1700,0.8600
1024,45,0.978516,0.1700,0.8600
1024,46,0.972656,0.1700,0.8600
1024,47,0.966797,0.1700,0.8600
1024,48,0.970703,0.1700,0.8600
1024,49,0.941406,0.1700,0.8600
1024,0,0.955078,0.1725,0.8400
1024,1,0.980469,0.1725,0.8400
1024,2,0.962891,0.1725,0.8400
1024,3,0.960938,0.1725,0.8400
1024,4,0.947266,0.1725,0.8400
1024,5,0.966797,0.1725,0.8400
1024,6,0.972656,0.1725,0.8400
1024,7,0.964844,0.1725,0.8400
1024,8,0.980469,0.1725,0.8400
1024,9,0.958984,0.1725,0.8400
1024,10,0.964844,0.1725,0.8400
1024,11,0.966797,0.1725,0.8400
1024,12,0.968750,0.1725,0.8400
1024,13,0.945312,0.1725,0.8400
1024,14,0.953125,0.1725,0.8400
1024,15,0.968750,0.1725,0.8400
1024,16,0.947266,0.1725,0.8400
1024,17,0.957031,0.1725,0.8400
1024,18,0.957031,0.1725,0.8400
1024,19,0.927734,0.1725,0.8400
1024,20,0.984375,0.1725,0.8400
1024,21,0.964844,0.1725,0.8400
1024,22,0.972656,0.1725,0.8400
1024,23,0.974609,0.1725,0.8400
1024,24,0.980469,0.1725,0.8400
1024,25,0.986328,0.1725,0.8400
1024,26,0.972656,0.1725,0.8400
1024,27,0.972656,0.1725,0.8400
1024,28,0.976562,0.1725,0.8400
1024,29,0.974609,0.1725,0.8400
1024,30,0.951172,0.1725,0.8400
1024,31,0.958984,0.1725,0.8400
1024,32,0.962891,0.1725,0.8400
1024,33,0.968750,0.1725,0.8400
1024,34,0.960938,0.1725,0.8400
1024,35,0.966797,0.1725,0.8400
1024,36,0.939453,0.1725,0.8400
1024,37,0.957031,0.1725,0.8400
1024,38,0.964844,0.1725,0.8400
1024,39,0.968750,0.1725,0.8400
1024,40,0.937500,0.1725,0.8400
1024,41,0.990234,0.1725,0.8400
1024,42,0.964844,0.1725,0.8400
1024,43,0.943359,0.1725,0.8400
1024,44,0.945312,0.1725,0.8400
1024,45,0.978516,0.1725,0.8400
1024,46,0.972656,0.1725,0.8400
1024,47,0.968750,0.1725,0.8400
1024,48,0.970703,0.1725,0.8400
1024,49,0.958984,0.1725,0.8400
1024,0,0.958984,0.1750,0.8000
1024,1,0.976562,0.1750,0.8000
1024,2,0.957031,0.1750,0.8000
1024,3,0.958984,0.1750,0.8000
1024,4,0.949219,0.1750,0.8000
1024,5,0.957031,0.1750,0.8000
1024,6,0.964844,0.1750,0.8000
1024,7,0.958984,0.1750,0.8000
1024,8,0.972656,0.1750,0.8000
1024,9,0.974609,0.1750,0.8000
1024,10,0.968750,0.1750,0.8000
1024,11,0.964844,0.1750,0.8000
1024,12,0.976562,0.1750,0.8000
1024,13,0.945312,0.1750,0.8000
1024,14,0.945312,0.1750,0.8000
1024,15,0.964844,0.1750,0.8000
1024,16,0.947266,0.1750,0.8000
1024,17,0.966797,0.1750,0.8000
1024,18,0.957031,0.1750,0.8000
1024,19,0.947266,0.1750,0.8000
1024,20,0.970703,0.1750,0.8000
1024,21,0.964844,0.1750,0.8000
1024,22,0.978516,0.1750,0.8000
1024,23,0.974609,0.1750,0.8000
1024,24,0.982422,0.1750,0.8000
1024,25,0.988281,0.1750,0.8000
1024,26,0.960938,0.1750,0.8000
1024,27,0.970703,0.1750,0.8000
1024,28,0.974609,0.1750,0.8000
1024,29,0.968750,0.1750,0.8000
1024,30,0.951172,0.1750,0.8000
1024,31,0.953125,0.1750,0.8000
1024,32,0.972656,0.1750,0.8000
1024,33,0.955078,0.1750,0.8000
1024,34,0.957031,0.1750,0.8000
1024,35,0.962891,0.1750,0.8000
1024,36,0.927734,0.1750,0.8000
1024,37,0.951172,0.1750,0.8000
1024,38,0.960938,0.1750,0.8000
1024,39,0.964844,0.1750,0.8000
1024,40,0.921875,0.1750,0.8000
1024,41,0.988281,0.1750,0.8000
1024,42,0.966797,0.1750,0.8000
1024,43,0.947266,0.1750,0.8000
1024,44,0.949219,0.1750,0.8000
1024,45,0.978516,0.1750,0.8000
1024,46,0.960938,0.1750,0.8000
1024,47,0.960938,0.1750,0.8000
1024,48,0.958984,0.1750,0.8000
1024,49,0.917969,0.1750,0.8000
1024,0,0.955078,0.1775,0.7400
1024,1,0.974609,0.1775,0.7400
1024,2,0.953125,0.1775,0.7400
1024,3,0.964844,0.1775,0.7400
1024,4,0.937500,0.1775,0.7400
1024,5,0.945312,0.1775,0.7400
1024,6,0.970703,0.1775,0.7400
1024,7,0.957031,0.1775,0.7400
1024,8,0.972656,0.1775,0.7400
1024,9,0.962891,0.1775,0.7400
1024,10,0.957031,0.1775,0.7400
1024,11,0.966797,0.1775,0.7400
1024,12,0.978516,0.1775,0.7400
1024,13,0.939453,0.1775,0.7400
1024,14,0.949219,0.1775,0.7400
1024,15,0.955078,0.1775,0.7400
1024,16,0.953125,0.1775,0.7400
1024,17,0.964844,0.1775,0.7400
1024,18,0.958984,0.1775,0.7400
1024,19,0.912109,0.1775,0.7400
1024,20,0.976562,0.1775,0.7400
1024,21,0.953125,0.1775,0.7400
1024,22,0.976562,0.1775,0.7400
1024,23,0.970703,0.1775,0.7400
1024,24,0.976562,0.1775,0.7400
1024,25,0.982422,0.1775,0.7400
1024,26,0.970703,0.1775,0.7400
1024,27,0.982422,0.1775,0.7400
1024,28,0.972656,0.1775,0.7400
1024,29,0.972656,0.1775,0.7400
1024,30,0.947266,0.1775,0.7400
1024,31,0.945312,0.1775,0.7400
1024,32,0.972656,0.1775,0.7400
1024,33,0.962891,0.1775,0.7400
1024,34,0.949219,0.1775,0.7400
1024,35,0.953125,0.1775,0.7400
1024,36,0.939453,0.1775,0.7400
1024,37,0.943359,0.1775,0.7400
1024,38,0.966797,0.1775,0.7400
1024,39,0.964844,0.1775,0.7400
1024,40,0.945312,0.1775,0.7400
1024,41,0.986328,0.1775,0.7400
1024,42,0.958984,0.1775,0.7400
1024,43,0.941406,0.1775,0.7400
1024,44,0.957031,0.1775,0.7400
1024,45,0.974609,0.1775,0.7400
1024,46,0.955078,0.1775,0.7400
1024,47,0.964844,0.1775,0.7400
1024,48,0.957031,0.1775,0.7400
1024,49,0.910156,0.1775,0.7400
1024,0,0.966797,0.1800,0.7000
1024,1,0.980469,0.1800,0.7000
1024,2,0.958984,0.1800,0.7000
1024,3,0.958984,0.1800,0.7000
1024,4,0.910156,0.1800,0.7000
1024,5,0.937500,0.1800,0.7000
1024,6,0.970703,0.1800,0.7000
1024,7,0.957031,0.1800,0.7000
1024,8,0.974609,0.1800,0.7000
1024,9,0.957031,0.1800,0.7000
1024,10,0.958984,0.1800,0.7000
1024,11,0.968750,0.1800,0.7000
1024,12,0.970703,0.1800,0.7000
1024,13,0.917969,0.1800,0.7000
1024,14,0.949219,0.1800,0.7000
1024,15,0.955078,0.1800,0.7000
1024,16,0.945312,0.1800,0.7000
1024,17,0.972656,0.1800,0.7000
1024,18,0.949219,0.1800,0.7000
1024,19,0.912109,0.1800,0.7000
1024,20,0.974609,0.1800,0.7000
1024,21,0.953125,0.1800,0.7000
1024,22,0.968750,0.1800,0.7000
1024,23,0.974609,0.1800,0.7000
1024,24,0.958984,0.1800,0.7000
1024,25,0.984375,0.1800,0.7000
1024,26,0.962891,0.1800,0.7000
1024,27,0.980469,0.1800,0.7000
1024,28,0.982422,0.1800,0.7000
1024,29,0.970703,0.1800,0.7000
1024,30,0.955078,0.1800,0.7000
1024,31,0.929688,0.1800,0.7000
1024,32,0.972656,0.1800,0.7000
1024,33,0.949219,0.1800,0.7000
1024,34,0.953125,0.1800,0.7000
1024,35,0.957031,0.1800,0.7000
1024,36,0.917969,0.1800,0.7000
1024,37,0.951172,0.1800,0.7000
1024,38,0.957031,0.1800,0.7000
1024,39,0.962891,0.1800,0.7000
1024,40,0.935547,0.1800,0.7000
1024,41,0.990234,0.1800,0.7000
1024,42,0.957031,0.1800,0.7000
1024,43,0.939453,0.1800,0.7000
1024,44,0.949219,0.1800,0.7000
1024,45,0.972656,0.1800,0.7000
1024,46,0.951172,0.1800,0.7000
1024,47,0.941406,0.1800,0.7000
1024,48,0.966797,0.1800,0.7000
1024,49,0.919922,0.1800,0.7000
1024,0,0.960938,0.1825,0.5800
1024,1,0.970703,0.1825,0.5800
1024,2,0.957031,0.1825,0.5800
1024,3,0.962891,0.1825,0.5800
1024,4,0.912109,0.1825,0.5800
1024,5,0.943359,0.1825,0.5800
1024,6,0.964844,0.1825,0.5800
1024,7,0.947266,0.1825,0.5800
1024,8,0.970703,0.1825,0.5800
1024,9,0.949219,0.1825,0.5800
1024,10,0.939453,0.1825,0.5800
1024,11,0.957031,0.1825,0.5800
1024,12,0.970703,0.1825,0.5800
1024,13,0.896484,0.1825,0.5800
1024,14,0.939453,0.1825,0.5800
1024,15,0.958984,0.1825,0.5800
1024,16,0.943359,0.1825,0.5800
1024,17,0.960938,0.1825,0.5800
1024,18,0.949219,0.1825,0.5800
1024,19,0.902344,0.1825,0.5800
1024,20,0.974609,0.1825,0.5800
1024,21,0.939453,0.1825,0.5800
1024,22,0.970703,0.1825,0.5800
1024,23,0.978516,0.1825,0.5800
1024,24,0.962891,0.1825,0.5800
1024,25,0.972656,0.1825,0.5800
1024,26,0.966797,0.1825,0.5800
1024,27,0.976562,0.1825,0.5800
1024,28,0.970703,0.1825,0.5800
1024,29,0.968750,0.1825,0.5800
1024,30,0.958984,0.1825,0.5800
1024,31,0.937500,0.1825,0.5800
1024,32,0.968750,0.1825,0.5800
1024,33,0.951172,0.1825,0.5800
1024,34,0.933594,0.1825,0.5800
1024,35,0.957031,0.1825,0.5800
1024,36,0.933594,0.1825,0.5800
1024,37,0.933594,0.1825,0.5800
1024,38,0.966797,0.1825,0.5800
1024,39,0.953125,0.1825,0.5800
1024,40,0.931641,0.1825,0.5800
1024,41,0.978516,0.1825,0.5800
1024,42,0.949219,0.1825,0.5800
1024,43,0.941406,0.1825,0.5800
1024,44,0.943359,0.1825,0.5800
1024,45,0.972656,0.1825,0.5800
1024,46,0.951172,0.1825,0.5800
1024,47,0.943359,0.1825,0.5800
1024,48,0.955078,0.1825,0.5800
1024,49,0.914062,0.1825,0.5800
1024,0,0.968750,0.1850,0.5200
1024,1,0.966797,0.1850,0.5200
1024,2,0.953125,0.1850,0.5200
1024,3,0.962891,0.1850,0.5200
1024,4,0.925781,0.1850,0.5200
1024,5,0.943359,0.1850,0.5200
1024,6,0.964844,0.1850,0.5200
1024,7,0.949219,0.1850,0.5200
1024,8,0.968750,0.1850,0.5200
1024,9,0.949219,0.1850,0.5200
1024,10,0.951172,0.1850,0.5200
1024,11,0.957031,0.1850,0.5200
1024,12,0.966797,0.1850,0.5200
1024,13,0.902344,0.1850,0.5200
1024,14,0.937500,0.1850,0.5200
1024,15,0.951172,0.1850,0.5200
1024,16,0.941406,0.1850,0.5200
1024,17,0.947266,0.1850,0.5200
1024,18,0.929688,0.1850,0.5200
1024,19,0.900391,0.1850,0.5200
1024,20,0.966797,0.1850,0.5200
1024,21,0.923828,0.1850,0.5200
1024,22,0.970703,0.1850,0.5200
1024,23,0.974609,0.1850,0.5200
1024,24,0.972656,0.1850,0.5200
1024,25,0.957031,0.1850,0.5200
1024,26,0.955078,0.1850,0.5200
1024,27,0.972656,0.1850,0.5200
1024,28,0.970703,0.1850,0.5200
1024,29,0.960938,0.1850,0.5200
1024,30,0.958984,0.1850,0.5200
1024,31,0.943359,0.1850,0.5200
1024,32,0.941406,0.1850,0.5200
1024,33,0.945312,0.1850,0.5200
1024,34,0.921875,0.1850,0.5200
1024,35,0.962891,0.1850,0.5200
1024,36,0.925781,0.1850,0.5200
1024,37,0.931641,0.1850,0.5200
1024,38,0.955078,0.1850,0.5200
1024,39,0.947266,0.1850,0.5200
1024,40,0.931641,0.1850,0.5200
1024,41,0.980469,0.1850,0.5200
1024,42,0.949219,0.1850,0.5200
1024,43,0.931641,0.1850,0.5200
1024,44,0.957031,0.1850,0.5200
1024,45,0.972656,0.1850,0.5200
1024,46,0.955078,0.1850,0.5200
1024,47,0.945312,0.1850,0.5200
1024,48,0.947266,0.1850,0.5200
1024,49,0.919922,0.1850,0.5200
1024,0,0.968750,0.1875,0.4400
1024,1,0.970703,0.1875,0.4400
1024,2,0.933594,0.1875,0.4400
1024,3,0.943359,0.1875,0.4400
1024,4,0.916016,0.1875,0.4400
1024,5,0.953125,0.1875,0.4400
1024,6,0.958984,0.1875,0.4400
1024,7,0.943359,0.1875,0.4400
1024,8,0.966797,0.1875,0.4400
1024,9,0.943359,0.1875,0.4400
1024,10,0.951172,0.1875,0.4400
1024,11,0.958984,0.1875,0.4400
1024,12,0.968750,0.1875,0.4400
1024,13,0.896484,0.1875,0.4400
1024,14,0.933594,0.1875,0.4400
1024,15,0.951172,0.1875,0.4400
1024,16,0.927734,0.1875,0.4400
1024,17,0.957031,0.1875,0.4400
1024,18,0.945312,0.1875,0.4400
1024,19,0.900391,0.1875,0.4400
1024,20,0.960938,0.1875,0.4400
1024,21,0.939453,0.1875,0.4400
1024,22,0.972656,0.1875,0.4400
1024,23,0.976562,0.1875,0.4400
1024,24,0.966797,0.1875,0.4400
1024,25,0.943359,0.1875,0.4400
1024,26,0.960938,0.1875,0.4400
1024,27,0.951172,0.1875,0.4400
1024,28,0.968750,0.1875,0.4400
1024,29,0.966797,0.1875,0.4400
1024,30,0.962891,0.1875,0.4400
1024,31,0.929688,0.1875,0.4400
1024,32,0.955078,0.1875,0.4400
1024,33,0.935547,0.1875,0.4400
1024,34,0.925781,0.1875,0.4400
1024,35,0.947266,0.1875,0.4400
1024,36,0.935547,0.1875,0.4400
1024,37,0.937500,0.1875,0.4400
1024,38,0.949219,0.1875,0.4400
1024,39,0.947266,0.1875,0.4400
1024,40,0.919922,0.1875,0.4400
1024,41,0.984375,0.1875,0.4400
1024,42,0.949219,0.1875,0.4400
1024,43,0.929688,0.1875,0.4400
1024,44,0.937500,0.1875,0.4400
1024,45,0.968750,0.1875,0.4400
1024,46,0.947266,0.1875,0.4400
1024,47,0.943359,0.1875,0.4400
1024,48,0.939453,0.1875,0.4400
1024,49,0.898438,0.1875,0.4400
4096,0,0.979004,0.1300,1.0000
4096,1,0.986328,0.1300,1.0000
4096,2,0.985352,0.1300,1.0000
4096,3,0.990234,0.1300,1.0000
4096,4,0.984375,0.1300,1.0000
4096,5,0.984375,0.1300,1.0000
4096,6,0.987305,0.1300,1.0000
4096,7,0.987793,0.1300,1.0000
4096,8,0.986816,0.1300,1.0000
4096,9,0.986328,0.1300,1.0000
4096,10,0.989746,0.1300,1.0000
4096,11,0.995605,0.1300,1.0000
4096,12,0.991211,0.1300,1.0000
4096,13,0.994141,0.1300,1.0000
4096,14,0.984375,0.1300,1.0000
4096,15,0.985840,0.1300,1.0000
4096,16,0.994629,0.1300,1.0000
4096,17,0.986328,0.1300,1.0000
4096,18,0.984375,0.1300,1.0000
4096,19,0.983887,0.1300,1.0000
4096,20,0.992188,0.1300,1.0000
4096,21,0.992188,0.1300,1.0000
4096,22,0.988281,0.1300,1.0000
4096,23,0.986816,0.1300,1.0000
4096,24,0.992676,0.1300,1.0000
4096,25,0.982422,0.1300,1.0000
4096,26,0.987793,0.1300,1.0000
4096,27,0.989258,0.1300,1.0000
4096,28,0.989258,0.1300,1.0000
4096,29,0.979980,0.1300,1.0000
4096,0,0.976074,0.1325,1.0000
4096,1,0.984375,0.1325,1.0000
4096,2,0.984375,0.1325,1.0000
4096,3,0.991211,0.1325,1.0000
4096,4,0.984863,0.1325,1.0000
4096,5,0.981934,0.1325,1.0000
4096,6,0.986328,0.1325,1.0000
4096,7,0.988281,0.1325,1.0000
4096,8,0.986816,0.1325,1.0000
4096,9,0.985352,0.1325,1.0000
4096,10,0.989746,0.1325,1.0000
4096,11,0.992188,0.1325,1.0000
4096,12,0.987793,0.1325,1.0000
4096,13,0.993164,0.1325,1.0000
4096,14,0.982422,0.1325,1.0000
4096,15,0.981934,0.1325,1.0000
4096,16,0.991211,0.1325,1.0000
4096,17,0.986816,0.1325,1.0000
4096,18,0.980469,0.1325,1.0000
4096,19,0.982422,0.1325,1.0000
4096,20,0.988770,0.1325,1.0000
4096,21,0.992188,0.1325,1.0000
4096,22,0.988770,0.1325,1.0000
4096,23,0.983887,0.1325,1.0000
4096,24,0.989746,0.1325,1.0000
4096,25,0.974609,0.1325,1.0000
4096,26,0.987305,0.1325,1.0000
4096,27,0.992188,0.1325,1.0000
4096,28,0.985352,0.1325,1.0000
4096,29,0.982910,0.1325,1.0000
4096,0,0.975586,0.1350,1.0000
4096,1,0.981934,0.1350,1.0000
4096,2,0.988281,0.1350,1.0000
4096,3,0.987305,0.1350,1.0000
4096,4,0.983398,0.1350,1.0000
4096,5,0.981934,0.1350,1.0000
4096,6,0.986816,0.1350,1.0000
4096,7,0.988281,0.1350,1.0000
4096,8,0.982910,0.1350,1.0000
